"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","untreated1","untreated2","untreated3","untreated4","treated1","treated2","treated3"
"5706","FBgn0039625",535.554473995708,-0.0825585704154092,0.158783270686007,-0.519945017247241,0.603101897797088,0.879714204235211,614.972123662087,416.062382683809,524.981231433012,533.46514424151,494.627242548245,558.277785144327,606.495408256967
"5707","FBgn0016120",2262.0343391013,0.0615491229033341,0.118435986192587,0.519682614059969,0.603284806593327,0.879821174921371,2171.7301281324,2514.22147605712,2186.13885230169,2334.74146669289,1920.42542502353,2301.4180695832,2405.56495591823
"5708","FBgn0260755",383.346402426606,-0.0694581950876709,0.133736939850854,-0.519364321967679,0.603506706368727,0.879990595148373,378.6471218548,380.368022775279,332.539431054342,411.074138580116,426.761205560785,390.137652206742,363.89724495418
"5709","FBgn0035099",803.937627449547,-0.0683945320142844,0.131874984051524,-0.518631585104589,0.60401767890532,0.88042717014518,849.540062258912,718.348993159177,800.557889575267,786.229177672649,938.507808790551,820.996742859305,713.382717830967
"5710","FBgn0260937",1476.58550064947,0.0718889163952235,0.13857820221086,0.518760636581485,0.60392767102824,0.88042717014518,1760.57733688403,1537.0883735611,1354.79027466584,1379.5594877268,1623.28223605141,1417.3687768723,1263.43201878481
"5711","FBgn0012051",1604.92292781903,-0.0566141544930812,0.109315840948207,-0.517895247404305,0.604531358128862,0.880495895446918,1689.41627686028,1558.83962413036,1514.90185258089,1551.17296305636,1828.10315849104,1563.17779840412,1528.84882121014
"5712","FBgn0029686",107.130647144162,-0.131912384746366,0.25461434631706,-0.518087007485828,0.604397564804011,0.880495895446918,94.8814133650078,73.0618929377735,130.860424257496,114.408983553042,91.0994550552392,105.087583085991,140.514777754584
"5713","FBgn0030252",23.530307163845,0.215183987491383,0.415512281129514,0.517876359530058,0.604544537145769,0.880495895446918,15.813568894168,22.8666993164024,29.2511536575578,31.9280884334071,14.6737377270184,24.9583009829229,25.2206011354382
"5714","FBgn0030329",838.667269198589,0.0549232658379772,0.106178691910102,0.517272014280216,0.6049662871608,0.880495895446918,843.390341022292,831.009316620477,800.557889575267,933.896586677157,803.998546292883,845.955043842228,811.863160359821
"5715","FBgn0031740",679.41626300385,-0.0838376175403046,0.162099204562613,-0.517199438248454,0.605016944138042,0.880495895446918,549.082253269721,644.729375847833,652.762586884449,802.193221889353,585.115291864858,775.020925259184,747.010186011551
"5716","FBgn0036740",959.165054508356,-0.0613978158882766,0.118705014681097,-0.517230178128722,0.604995487932386,0.880495895446918,970.777423780867,817.066207281207,939.115985847909,1042.98422215796,977.026370323975,952.356221716793,1014.82895044978
"5717","FBgn0036916",207.30393880313,-0.0776184027331269,0.150017024930676,-0.517397293867111,0.604878848370469,0.880495895446918,204.697864018952,209.146640089046,178.585990751406,215.514596925498,204.820922439632,210.175166171982,228.186391225393
"5718","FBgn0037156",185.659623534526,-0.101389490288523,0.195922992460396,-0.517496639956733,0.604809513873515,0.880495895446918,159.892752152143,177.914075169082,175.506921945347,204.871900781029,147.34878300881,202.293597440533,231.789334244742
"5719","FBgn0037794",233.499640530185,-0.113638885551863,0.21943840635499,-0.517862335219602,0.604554322693753,0.880495895446918,207.333458834647,288.343501136098,207.837144408964,199.550552708794,323.43363573303,206.234381806257,201.764809083506
"5720","FBgn0038961",294.192982395349,0.0752763355208889,0.145603548811458,0.516995197818731,0.605159511086749,0.880549407478149,334.720541593222,266.034526193267,286.353398963461,317.950547316012,301.423029142503,285.050069120751,267.818764438225
"5721","FBgn0037915",77.4185907268903,-0.119003403842693,0.230262414924439,-0.516816449969677,0.605284295677807,0.880577030750986,92.2458185493131,68.0423735756363,72.3581169423799,66.5168509029314,89.2652378393619,81.442876891643,72.0588603869663
"5722","FBgn0035308",23.4535305845084,-0.199059129720955,0.386078797285836,-0.515591975317878,0.606139416167199,0.881546070673377,14.9350372889364,24.5398724371147,29.2511536575578,19.9550552708794,26.290446760908,27.5854905600726,21.6176581160899
"5723","FBgn0040534",149.411524724265,-0.125160837096737,0.242767087056909,-0.515559331431929,0.606162220649253,0.881546070673377,150.228904494596,199.107601364772,98.530201793879,125.051679697511,182.810315849104,148.436211108962,141.715758761034
"5724","FBgn0019624",2590.63453552978,-0.0832763650881495,0.161853553864292,-0.514516753570784,0.606890750178627,0.881670216901265,2740.14007671722,2012.26953984341,2534.07362738633,2817.65380424817,2136.25165075843,3077.75258963096,2816.30046012393
"5725","FBgn0026059",1135.21076464167,-0.0663530665577872,0.128989073360309,-0.514408428785602,0.606966467485037,0.881670216901265,1008.55428280582,1056.88768791665,1328.61818981434,1058.94826637467,1081.57675162898,1208.5072054889,1203.38296846234
"5726","FBgn0030628",526.354260279392,-0.0698938597372059,0.13601330510193,-0.513875165998112,0.607339271212783,0.881670216901265,585.102049084215,524.818635530113,474.176596133043,472.269641410813,484.844750730233,559.591379932902,583.676769134427
"5727","FBgn0032033",102.63965005051,0.107393850509945,0.208811355129587,0.514310394869555,0.607034995274302,0.881670216901265,91.3672869440816,127.718881547711,107.767408212055,95.7842653002212,102.104758350503,102.460393508841,91.2745564901574
"5728","FBgn0034279",14.7291131458751,-0.254056073508512,0.493401660283607,-0.514907212437187,0.606617860649528,0.881670216901265,9.66384765754709,10.0390387242742,18.4744128363523,17.2943812347622,17.1193606815215,19.7039218286233,10.808829058045
"5729","FBgn0035880",124.985112940506,-0.0994903473202726,0.193079562939137,-0.515281606223826,0.606356250434588,0.881670216901265,95.7599449702393,124.372535306286,132.399958660525,133.033701805863,121.058336247902,131.359478857489,136.911834735236
"5730","FBgn0038590",93.9555105320608,-0.107455551156913,0.209121502146175,-0.513842670668088,0.60736199198407,0.881670216901265,85.2175657074607,85.8895535299016,89.2929953757029,102.435950390514,82.5397747144785,109.028367451716,103.284366554652
"5731","FBgn0039664",82.6226034322184,-0.116084027395631,0.22594553416245,-0.513769957109086,0.607412834760526,0.881670216901265,74.6751864446821,69.7155466963487,81.5953233605561,93.123591264104,72.7572828964662,88.0108508345175,98.480442528854
"5732","FBgn0052038",258.061587776989,0.0970626811301992,0.188827271019259,0.514028935578375,0.607231760495177,0.881670216901265,308.364593436275,320.133790429633,204.758075602905,224.826956051908,251.28775857519,236.44706194348,260.612878399528
"5733","FBgn0063495",10.7231048626678,-0.275600620894079,0.535065818290535,-0.515077980078389,0.606498529336405,0.881670216901265,12.2994424732418,8.92358997713263,9.23720641817616,9.3123591264104,15.2851434656442,9.19516352002421,10.808829058045
"5734","FBgn0086657",506.903315699334,-0.0623987570434448,0.121424274520061,-0.51389030150751,0.607328688577107,0.881670216901265,506.912736218606,530.395879265821,434.148701654279,516.170763006748,532.534398343043,505.733993601332,522.426737805506
"5735","FBgn0003274",25827.4286618038,-0.0665772579607522,0.129983177359019,-0.51219903462479,0.608511718674992,0.881759415412967,27816.0676848415,21052.9796535502,23813.5181460581,28580.9604959716,27871.5420009942,27111.2828413971,24545.6498098136
"5736","FBgn0010408",21122.6277395798,0.119308789540138,0.232602526229802,0.512929895792557,0.608000360135921,0.881759415412967,24006.7546445574,13010.5941866594,21271.7468466567,29176.9514800618,15192.8211991117,22911.7203023232,22287.8055176887
"5737","FBgn0026577",4255.87075202599,0.0770572947139324,0.151020921539813,0.510242514270567,0.609881570744333,0.881759415412967,3537.84677426747,5025.09660587281,4972.69612178483,3877.9324076409,4576.37195361386,4015.65926867343,3785.49213232863
"5738","FBgn0029661",67.8013778396436,-0.228163816114611,0.444591199936473,-0.513199127979171,0.607812035887467,0.881759415412967,22.8418217360204,106.525355352021,69.2790481363212,54.5438177404037,114.944278861644,51.2301967544206,55.2451262966742
"5739","FBgn0030625",271.640029296774,-0.0899437224628123,0.176215537675647,-0.510418795352587,0.609758091912921,0.881759415412967,281.130113674097,279.419911158966,243.246435678639,255.424707467257,348.501271016687,267.973336869277,225.784429212495
"5740","FBgn0031216",695.825676355614,0.128384384944587,0.25019778684843,0.513131577068515,0.607859284384907,0.881759415412967,846.904467443218,823.201175390486,691.250946960183,529.474133187334,988.643079357864,524.12432064138,467.181611508832
"5741","FBgn0031759",4392.6800568392,0.076790939450943,0.149872111394906,0.512376443730764,0.608387573992308,0.881759415412967,3415.73088114028,4760.73525280026,5246.73324552406,4547.09192772439,3901.38001817101,4546.35156325769,4330.73750925668
"5742","FBgn0031777",85.1872205033491,-0.110507318843154,0.216533836969755,-0.510346652466098,0.609808624179367,0.881759415412967,71.1610600237558,87.562726650614,75.4371857484386,94.4539282821626,81.3169632372269,86.6972560459426,99.6814235353035
"5743","FBgn0031907",7.87676368868958,0.332500167113442,0.650974674645993,0.510772815078035,0.609510146840731,0.881759415412967,9.66384765754709,5.01951936213711,10.7767408212055,9.3123591264104,5.5026516476319,5.25437915429955,9.60784805159551
"5744","FBgn0032216",1676.13355639831,-0.0554810394117443,0.108632750343047,-0.510721115285613,0.609546353069972,0.881759415412967,1812.4107015927,1460.6801343819,1627.28786400203,1696.17969802475,1754.12306411732,1698.47806162733,1683.77537104211
"5745","FBgn0032246",2620.31307293748,-0.0660610643954279,0.128922770842392,-0.512408040594996,0.608365464796433,0.881759415412967,3024.78431681224,2172.8941594318,2400.13413432277,2677.96841735202,2689.57384421475,2690.24212700137,2686.5945114274
"5746","FBgn0032800",256.595690401223,-0.0897572870676171,0.175872742625566,-0.510353598446524,0.609803758807458,0.881759415412967,308.364593436275,203.011671979767,244.785970081668,242.12133728667,242.728078234429,283.736474332176,271.421707457573
"5747","FBgn0033688",5904.27463860775,0.0531149934875573,0.103557562490018,0.512903087040861,0.608019113916703,0.881759415412967,6605.67913973605,5688.78861042205,5984.17022457512,5707.14580747151,5484.30947547312,6277.66949459939,5582.15971797699
"5748","FBgn0034543",502.102875832314,0.0628843981654469,0.122785555763475,0.512148173899075,0.608547311311457,0.881759415412967,499.005951771522,479.085236897308,503.427749790601,564.062895656858,453.663058060319,497.852424869882,517.622813779708
"5749","FBgn0034742",763.791598264793,0.0729076351416208,0.142271698040847,0.512453538866799,0.60833362903176,0.881759415412967,699.311157764317,873.396369011857,849.822990472207,701.087608516897,845.574136519435,684.382884847516,692.966040721326
"5750","FBgn0036433",37.2502504349825,0.163531639045627,0.31999109518572,0.511050593300774,0.609315630476259,0.881759415412967,40.4124538406515,51.3106423685127,33.8697568666459,29.2674143972898,36.684344317546,36.7806540800969,32.4264871741349
"5751","FBgn0039065",201.366100679859,-0.105750741826951,0.207120882738835,-0.510574986107486,0.609648694946874,0.881759415412967,226.661154149741,220.301127560462,172.427853139288,160.970779185094,264.738684824957,174.70810688046,189.754999019011
"5752","FBgn0039530",70.563660412577,0.152646324218482,0.298716682337922,0.511007028545535,0.609346135210174,0.881759415412967,43.0480486563461,83.1009316620477,104.688339405996,65.1865138848728,68.4774427260858,66.9933342173193,62.4510123353708
"5753","FBgn0041005",37.7586811915469,-0.214554363655931,0.419924902619908,-0.510935079861489,0.609396516308997,0.881759415412967,43.9265802615777,30.6748405463934,43.1069632848221,25.2764033431139,66.6432255102085,35.467059291522,19.215696103191
"5754","FBgn0050489",40.0173131415641,0.215132377545563,0.421662375469285,0.51020055395299,0.609910964139427,0.881759415412967,26.3559481569466,27.3284943049687,49.2651008969395,67.84718792099,25.0676352836564,30.2126801372224,54.0441452902248
"5755","FBgn0051534",798.915991796549,-0.0691681461920233,0.13527667630629,-0.511308734666238,0.609134889726293,0.881759415412967,694.039968132927,892.358997713263,857.520662487353,685.123564300193,832.123210269668,788.156873144933,843.088666527506
"5756","FBgn0051803",6.62905527640339,-0.336583392601191,0.655942944354128,-0.513129069377531,0.607861038421377,0.881759415412967,6.14972123662088,5.01951936213711,6.15813761211744,6.65168509029314,7.3368688635092,7.88156873144933,7.20588603869663
"5757","FBgn0085203",43.208056262417,0.240518727960818,0.471036670008052,0.510615719062185,0.609620166768809,0.881759415412967,52.7118963138932,70.2732710699195,18.4744128363523,43.9011215959347,67.2546312488343,21.0175166171982,28.8235441547865
"5758","FBgn0031717",58.7299397173665,-0.144066073398213,0.28254510838014,-0.509886984857599,0.610130640649774,0.88192381419383,65.8898703923665,40.1561548970969,56.9627729120863,63.8561768668141,69.7002542033374,47.289412388696,67.2549363611686
"5759","FBgn0029937",783.171127437446,0.0721548910296152,0.141647094420663,0.509399019617938,0.61047256339427,0.88224500857585,690.525841712001,767.428738033407,879.074144129764,862.058387701991,649.312894420564,803.920010607831,829.877875456562
"5760","FBgn0051169",258.811572220239,-0.0988430036900695,0.194088638234035,-0.50926733573597,0.610564850342052,0.88224500857585,277.615987253171,306.748405463934,201.679006796846,216.844933943556,315.485361130895,262.718957714978,230.588353238292
"5761","FBgn0003319",11.1242408796122,-0.28491430986962,0.560136959100084,-0.508651152616966,0.610996767182169,0.882502992706311,10.5423792627786,7.80814122999106,13.8558096272642,9.3123591264104,15.8965492042699,14.4495426743238,6.0049050322472
"5762","FBgn0003483",683.468550408402,-0.0646280519701273,0.12708077588856,-0.5085588399838,0.611061485878466,0.882502992706311,768.715154577609,632.459439629275,663.539327705654,617.276376379203,744.080783907558,713.281970196164,644.926800463349
"5763","FBgn0034248",316.931354393462,0.0910270712593887,0.178961014446173,0.508641904724826,0.611003250573005,0.882502992706311,271.46626601655,400.446100223827,290.972002172549,339.23593960495,351.558299709816,270.600526446427,294.240346580113
"5764","FBgn0014427",131.201220943518,0.0943440988165553,0.185892363341752,0.50752003536105,0.611789982150823,0.882697959849056,130.02267757427,133.85384965699,113.925545824173,160.970779185094,120.446930509276,123.477910126039,135.710853728787
"5765","FBgn0030731",1379.90707533825,0.0762152514187438,0.150021294539961,0.508029554420638,0.611432616932793,0.882697959849056,1453.09127505299,1215.83913438432,1507.20418056574,1466.03139390061,1058.95473929983,1501.4388433411,1456.78996082317
"5766","FBgn0031458",667.495657861602,-0.0745564420531859,0.146875194002611,-0.507617658376408,0.611721504401944,0.882697959849056,773.986344208999,554.935751702936,577.32540113601,703.748282553014,656.038357545447,701.45961709899,704.975850785821
"5767","FBgn0035145",2046.09650998896,0.0496553331889076,0.0978509315251766,0.507458972693904,0.611832816336562,0.882697959849056,2114.62557379235,2026.21264918268,2138.41328580778,2022.11226744911,1833.60581013867,2128.02355749132,2059.68242606079
"5768","FBgn0036623",2453.49775768411,-0.0450905879513198,0.0887524319043575,-0.508049041404419,0.611418951036229,0.882697959849056,2546.86312356627,2323.47974029591,2357.02717103795,2455.80213533623,2516.54602018365,2413.07362661207,2561.69248675665
"5769","FBgn0040467",39.4972578037486,-0.17531018584163,0.34521972499312,-0.507822042454623,0.611578150002386,0.882697959849056,49.197769892967,32.9057380406766,24.6325504484698,41.2404475598175,29.3474754540368,49.9166019658457,49.240221264427
"5770","FBgn0024542",170.863357463236,-0.0773970131965261,0.152593265335716,-0.507211199827511,0.612006637446364,0.882727476145399,170.435131414921,171.779107059803,161.651112318083,162.301116203153,171.193606815215,177.33529645761,181.348131973865
"5771","FBgn0085789",24.1280221061525,-0.207886241222315,0.410051206450566,-0.50697629455061,0.612171451677429,0.882727476145399,16.6921004993995,17.8471799542653,32.3302224636166,23.9460663250553,17.7307664201472,31.5262749257973,28.8235441547865
"5772","FBgn0260766",10.2567192627922,0.288017094663985,0.568048442013153,0.507029107664229,0.612134395232023,0.882727476145399,15.813568894168,11.1544874714158,9.23720641817616,7.98202210835177,9.78249181801226,11.822353097174,6.0049050322472
"5773","FBgn0005561",6.56721734538565,0.347311573234866,0.685324488151169,0.506784128160697,0.612306294049607,0.882768973735472,6.14972123662088,8.36586560356185,9.23720641817616,5.32134807223451,6.72546312488343,6.56797394287444,3.60294301934832
"5774","FBgn0040075",856.805775877183,-0.0568316781843506,0.112285193201884,-0.506136887364745,0.612760556860743,0.883270889288528,831.09089854905,832.124765367618,839.046249651001,863.38872472005,777.096693793349,931.338705099595,923.554393959619
"5775","FBgn0039265",498.590363011005,0.075106937479654,0.148549675087614,0.505601492802701,0.613136433421622,0.88365965980401,509.548331034301,550.473956714369,464.939389714867,516.170763006748,576.555611524098,412.468763612515,459.975725470135
"5776","FBgn0085430",2114.01102161619,0.0819615523619109,0.162198927595555,0.505315007792672,0.613337603525313,0.883796550232199,2090.02668884587,1868.93437583572,2583.33872828327,2117.89653274934,1610.44271554027,2406.50565266919,2120.93245738971
"5777","FBgn0039902",692.191715669444,0.129105819257483,0.255840755362747,0.50463351343076,0.613816266672885,0.884333181152575,900.494895362343,812.04668791907,601.95795158448,561.402221620741,988.643079357864,513.615562332781,467.181611508832
"5778","FBgn0030407",49.1569991824324,0.146439733913465,0.290425070059672,0.504225526685342,0.614102904289768,0.884464242477955,64.1328071819034,51.8683667420834,33.8697568666459,54.5438177404037,50.1352705673128,49.9166019658457,39.6323732128315
"5779","FBgn0051710",101.947040892291,0.116289835003628,0.230641578925537,0.504201521448881,0.614119771390136,0.884464242477955,85.2175657074607,124.372535306286,115.465080227202,98.4449393363385,118.612713293399,81.442876891643,90.0735754837079
"5780","FBgn0031081",13.1077026332887,0.257536750641137,0.510987765885901,0.50399787986048,0.614262866844558,0.884517273485685,7.90678444708398,15.0585580864113,15.3953440302936,18.6247182528208,13.4509262497669,10.5087583085991,10.808829058045
"5781","FBgn0026777",784.451964365125,0.107079316851714,0.212598596935893,0.503668972396853,0.614494015498933,0.88469705777506,962.870639333783,930.841979489648,720.50210061774,623.928061469496,1013.71071464152,629.211903727371,610.098351276315
"5782","FBgn0037834",1569.46234369209,-0.0611344363454895,0.121448066691938,-0.503379246872341,0.614697659705938,0.884837188123923,1785.17622183052,1412.15811388124,1471.79488929607,1491.30779724372,1480.21329321298,1705.0460355702,1640.54005480993
"5783","FBgn0032487",130.15824443691,0.0976361494162408,0.194043237012437,0.503166979274741,0.614846878622197,0.884898940130131,154.621562520753,141.661990886981,121.623217839319,114.408983553042,113.110061645767,143.181831954663,122.500062657843
"5784","FBgn0011725",694.780780450233,0.063948819594511,0.127199407891089,0.502744632657924,0.615143825337868,0.885173246591818,690.525841712001,631.343990882134,777.464873529827,733.015696950304,606.51449271676,717.222754561889,707.37781279872
"5785","FBgn0027903",522.257873075909,0.0662155319781728,0.131845366566235,0.502221152723697,0.615511965157123,0.885549885220871,619.364781688245,501.39421184014,515.744025014836,490.894359663634,479.342099082601,525.437915429955,523.627718811955
"5786","FBgn0036248",288.576107353421,0.0739093006085052,0.147241628991227,0.501959270043861,0.615696171760406,0.885661810847194,325.056693935675,301.728886101797,295.590605381637,258.085381503374,309.371303744638,258.778173349253,271.421707457573
"5787","FBgn0003930",8.28879155661524,-0.920363731384761,1.83409556973901,-0.501807946417825,0.615802622871684,0.885661868007781,0.878531605231554,20.0780774485484,1.53953440302936,1.33033701805863,31.7930984085399,0,2.40196201289888
"5788","FBgn0036806",406.587394006761,0.0613333440833493,0.122265749864367,0.501639618220053,0.615921045627865,0.885679140076144,414.666917669293,441.717703868065,387.962669563399,411.074138580116,417.590119481398,374.374514743843,398.725694141214
"5789","FBgn0033124",7.95957889056574,0.30538760029533,0.609477067988437,0.50106495606677,0.616325408991129,0.885859956637131,8.78531605231554,8.92358997713263,7.6976720151468,9.3123591264104,7.3368688635092,5.25437915429955,8.40686704514607
"5790","FBgn0038471",247.927367105171,0.080181878213383,0.160041386930798,0.501007144158614,0.616366095024105,0.885859956637131,265.316544779929,247.629621865431,232.469694857433,272.719088702019,281.246639767853,225.938303634881,210.171676128652
"5791","FBgn0038739",378.834714405788,-0.110693281843975,0.220834394029444,-0.50125018944837,0.616195056044961,0.885859956637131,424.33076532684,237.032858767586,349.474309487665,454.975260176051,324.656447210282,437.427064595438,423.946295276652
"5792","FBgn0029502",416.901092383097,-0.0648490150255202,0.129593770113464,-0.500402256750017,0.616791864633358,0.886318834486091,370.740337407716,409.36969020096,411.055685608839,443.002227013523,390.076861243239,454.503796846911,439.559048360495
"5793","FBgn0003449",516.080334018067,-0.0702813925357045,0.14051921425229,-0.500155035093778,0.6169659167215,0.886415902791825,477.921193245965,578.360175392909,451.083580087602,513.51008897063,593.063566466993,483.402882195559,515.220851766809
"5794","FBgn0011740",712.588411382213,-0.0569716577351657,0.114135426598563,-0.4991584071048,0.617667793434959,0.886700031360721,750.265990867747,669.269248284948,709.725359796535,670.489857101549,673.769123965595,730.358702447637,784.240597211484
"5795","FBgn0013746",1328.86476586132,0.0669204958994719,0.134116949930104,0.49897120337398,0.617799670913646,0.886700031360721,1415.31441602803,1456.21833939333,1282.43215772346,1269.14151522793,1535.85121542793,1162.53138788878,1180.5643293398
"5796","FBgn0030573",35.5988311097175,-0.159154892907266,0.318946019711601,-0.499002599409072,0.617777552813213,0.886700031360721,31.6271377883359,36.8098086556721,32.3302224636166,35.919099487583,47.6896476128098,27.5854905600726,37.2304111999326
"5797","FBgn0034085",7.82635561353179,0.332227271984854,0.66517181639257,0.499460836730312,0.617454769995792,0.886700031360721,9.66384765754709,3.90407061499553,10.7767408212055,10.642696144469,7.3368688635092,5.25437915429955,7.20588603869663
"5798","FBgn0039627",176.543679986046,0.0815734096736664,0.16343382770112,0.499121943242031,0.617693479789498,0.886700031360721,201.183737598026,182.375870157648,186.283662766553,152.988757076742,176.696258462846,168.140132937586,168.137340902921
"5799","FBgn0052572",42.9133315986287,-0.155730025666358,0.312105091929437,-0.498966629168506,0.617802893411128,0.886700031360721,28.9915429726413,52.983815489225,43.1069632848221,37.2494365056416,39.129967272049,47.289412388696,51.6421832773259
"5800","FBgn0010575",3667.34262291372,0.0917039937107758,0.184047723103771,0.498262038585888,0.618299360604286,0.886786601814427,2500.300948489,4301.17036897793,4598.5892618487,3667.73915878764,3399.41590675926,3650.47991744961,3553.70279808389
"5801","FBgn0032869",62.0014754950371,0.125801833696907,0.252341197609114,0.498538625039653,0.618104452021285,0.886786601814427,77.3107812603767,52.983815489225,60.041841718145,66.5168509029314,53.1922992604417,59.1117654858699,64.8529743482697
"5802","FBgn0036579",285.090396460543,-0.069176167712477,0.138834692433582,-0.498262836902748,0.618298797997192,0.886786601814427,266.195076385161,306.748405463934,283.274330157402,260.746055539491,313.039738176392,279.795689966451,285.833479534967
"5803","FBgn0038903",90.1411355554019,0.114342930988067,0.229452198228648,0.498330074284686,0.618251413820871,0.886786601814427,108.937919048713,106.525355352021,66.1999793302625,89.1325802099281,89.8766435779877,81.442876891643,88.8725944772585
"5804","FBgn0259209",38.3294887011165,-0.155575635407367,0.312322482508284,-0.4981249961832,0.61839594340153,0.886786601814427,28.9915429726413,38.4829817763845,33.8697568666459,45.2314586139934,40.9641844879263,31.5262749257973,49.240221264427
"5805","FBgn0000140",946.001367635105,-0.0718790076674777,0.144463458272862,-0.497558403535607,0.618795328483501,0.887086118195524,1073.56562159296,969.882685639603,879.074144129764,778.247155564297,1031.44148106167,1044.30785691704,845.490628540405
"5806","FBgn0004907",7322.98388342706,0.069620935314089,0.139976718722882,0.497375106012596,0.618924557054116,0.887086118195524,7954.22515376649,7977.131715183,6623.07700183231,7343.46033968363,8645.88854990696,6275.04230502224,6442.06211859479
"5807","FBgn0036258",4103.51176149105,-0.0571086350185905,0.11480388116421,-0.497445159862714,0.618875166239857,0.887086118195524,3931.4289334112,3996.65286100828,3870.38948921581,4332.90766781695,3669.65724323185,4191.68097034247,4731.86516541079
"5808","FBgn0035909",3814.4458418787,0.0468014747193863,0.0941689535676261,0.496994741327103,0.619192759666123,0.887138576627131,4111.52791248367,4018.96183595111,3547.08726457964,3788.79982743097,3848.7991246492,3725.35482039838,3660.59010765789
"5809","FBgn0036978",8.89651796751506,0.320262452750678,0.644756328163064,0.496718587723084,0.619387512769465,0.887138576627131,7.02825284185243,8.36586560356185,15.3953440302936,9.3123591264104,12.2281147725153,3.94078436572466,6.0049050322472
"5810","FBgn0038586",223.113492122284,-0.0788031341436584,0.158561676170559,-0.496987267332447,0.619198030234637,0.887138576627131,234.567938596825,196.876703870489,203.218541199875,235.469652196377,204.209516701006,236.44706194348,251.005030347933
"5811","FBgn0053937",64.2220155130266,0.198761116378976,0.400137151223573,0.496732472281536,0.619377720259138,0.887138576627131,31.6271377883359,117.679842823437,69.2790481363212,53.2134807223451,78.2599345440981,53.8573863315704,45.6372782450787
"5812","FBgn0032656",473.888649798209,0.0723787036029621,0.145976119235652,0.495825645879239,0.620017429142676,0.887280325998358,451.565245089019,547.685334846516,495.730077775454,443.002227013523,530.700181127165,413.78235840109,434.755124334697
"5813","FBgn0036255",45.7193760900183,0.209991450523326,0.423252871327958,0.496137096163049,0.61979768813675,0.887280325998358,55.3474911295879,60.7919567192161,21.553481642411,57.204491776521,67.8660369874601,23.644706194348,33.6274681805843
"5814","FBgn0036697",511.97885936802,-0.0598890333948198,0.120787196034617,-0.495822697777137,0.620019509312321,0.887280325998358,559.6246325325,505.298282455135,464.939389714867,480.251663519165,544.151107376932,508.361183178481,521.225756799057
"5815","FBgn0038747",2195.80284998152,0.0667583574851647,0.134498625671826,0.496349737045296,0.619647680736835,0.887280325998358,2169.09453331671,2089.23550339618,2437.08295999548,2258.91225666355,1735.16948621992,2350.02107676047,2331.10413351836
"5816","FBgn0085339",34.4276092784325,-0.218617186349863,0.440916412680863,-0.495824560080732,0.620018195277625,0.887280325998358,49.197769892967,32.3480136671058,18.4744128363523,29.2674143972898,61.7519796012024,22.3311114057731,27.6225631483371
"5817","FBgn0024314",1510.4472197354,-0.0726920061812372,0.146746364931007,-0.49535813861838,0.620347338472471,0.887596853722946,1534.79471433952,1241.49445556858,1522.59952459604,1611.038128869,1269.27831338709,1694.5372772616,1699.38812412596
"5818","FBgn0015571",134.67125306856,0.103113268410758,0.208456014613525,0.494652402339789,0.620845505365489,0.888004320528778,109.816450653944,132.738400909848,138.558096272642,176.934823401798,144.903160054307,120.85072054889,118.897119638494
"5819","FBgn0033061",13.4738382913818,-0.241694657621939,0.48856379835703,-0.494704393642598,0.62080879967712,0.888004320528778,13.1779740784733,11.1544874714158,9.23720641817616,15.9640442167035,11.0053032952638,15.7631374628987,18.0147150967416
"5820","FBgn0014037",5037.88956885693,-0.076741423478196,0.155331379975661,-0.494049711592213,0.621271071924379,0.888175108577057,3674.01917307836,5475.18017534444,5503.83549082996,5036.65595036997,4603.88521185202,5359.46673738554,5612.18424313823
"5821","FBgn0025830",443.220230705994,0.0617146876027958,0.124997409997097,0.493727730872416,0.621498477995048,0.888175108577057,507.791267823838,433.351838264504,418.753357623986,444.332564031582,433.486668685668,421.663927132539,443.161991379843
"5822","FBgn0030421",177.94555580057,0.140791162863192,0.284821388392463,0.49431387037968,0.621084530894563,0.888175108577057,257.409760332845,172.894555806945,158.572043512024,154.319094094801,250.064947097938,141.868237166088,110.490252593348
"5823","FBgn0030943",693.862086302472,-0.0717425569386154,0.145275058237438,-0.493839464317126,0.621419559658512,0.888175108577057,834.605024969976,668.711523911377,632.748639645067,577.366265837445,718.401742885275,738.240271179087,686.961135689079
"5824","FBgn0050440",185.987704648982,0.159575389728816,0.323083639297086,0.493913557727637,0.621367229217677,0.888175108577057,253.017102306687,223.647473801887,180.125525154435,123.721342679452,283.08085698373,118.22353097174,120.098100644944
"5825","FBgn0031830",1293.17489070347,-0.0871987456321633,0.176669461201067,-0.493569998115989,0.621609893470064,0.88818182718478,1281.77761203284,1641.9405557924,980.683414729702,1130.78646534983,1526.06872360991,1220.32955858607,1270.63790482351
"5826","FBgn0035942",153.917088838439,0.0853546716425664,0.173024957369233,0.493308439085007,0.621794666371628,0.888240565807194,176.584852651542,156.720548973392,153.953440302936,143.676397950332,156.519869088196,160.258564206136,129.705948696539
"5827","FBgn0037780",379.762945402292,-0.0641677331118042,0.130102341603197,-0.493209671102701,0.621864445147005,0.888240565807194,335.599073198453,398.772927103115,371.027791130076,383.137061200885,372.346094823092,378.315299109568,419.142371250854
