"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Cell_001","Cell_002","Cell_003","Cell_004","Cell_005","Cell_006","Cell_007","Cell_008","Cell_009","Cell_010","Cell_011","Cell_012","Cell_013","Cell_014","Cell_015","Cell_016","Cell_017","Cell_018","Cell_019","Cell_020","Cell_021","Cell_022","Cell_023","Cell_024","Cell_025","Cell_026","Cell_027","Cell_028","Cell_029","Cell_030","Cell_031","Cell_032","Cell_033","Cell_034","Cell_035","Cell_036","Cell_037","Cell_038","Cell_039","Cell_040"
"808","Gene_0480",2.74374858842966,-0.74119080065868,1.18027108092544,-0.627983530764408,0.530014728867428,0.806487183233379,0,4.04141141694425,0,8.87219365915857,0,0,0,1.56925590227616,0.583478269712535,0.721277813119941,1.13456939697619,2.00332363601875,694.158176417177,0,0.754864980571226,0,859.567386279103,24.5199219420686,0,0,0.296749327106918,7.36275563376653,0,0,0,0,0,7.22464543292071,58.6489714549669,1.50115461806354,0,19.0326815048769,22.248710035817,0,0,5.27774157165746,0.8977582838688,0,0,0
"809","Gene_0632",159.436963444149,-1.11120203782899,1.76777643065766,-0.62858742687026,0.529619193784046,0.806487183233379,0,0,0,2.53491247404531,161.345736174192,2.94402093206193,0,2.35388385341423,0,405.358130973407,1.13456939697619,0,9.24663603219836,0,0,1399.24285649211,1246.94854696518,0,4.44281920515668,2.16237601349341,989.065507247356,994.684535297233,0,0,0.975154849161423,1.24183315961029,0,0.555741956378516,0,0,1145.00732289671,0,0,0,1.12238760139234,0,2.6932748516064,4.41829139426413,0,0
"810","Gene_0391",1.01776474009087,1.10626545822374,1.76529731809086,0.626673731890189,0.530873126017651,0.806796071762627,0,0,0,0,0.6722739007258,0,0,0,0,0,0,0,0,0,0,0,5.23488054981183,0.766247560689645,0,0,5.34148788792452,0,14.7399710992967,0,0,0,4.24799165960246,1.11148391275703,0,0,0,0,0,0,0,0,7.1820662709504,0,1.41418676187626,0
"811","Gene_0012",65.0676421864401,-0.869626631687285,1.39992484923566,-0.621195224988035,0.534471180823234,0.807281010544051,118.125238334396,0,177.65661784291,35.4887746366343,161.681873124555,1.47201046603096,0,0,0,0,1.13456939697619,0,0,3.00664020513598,399.323574722178,0,286.871454129688,170.873206033791,0,0,0.296749327106918,0.237508246250533,196.155000013717,336.605076603046,0,0,1.41599721986749,167.834070826312,175.946914364901,0,160.152673255576,0.475817037621922,1.85405916965142,200.895558196512,0,0,0,0,1.41418676187626,3.78811754287081
"812","Gene_0135",654.587214732244,0.530896167720654,0.853033164789527,0.622362868918051,0.533703290216874,0.807281010544051,403.421866592324,1040.66343986314,7.61385505041042,583.02986903042,2.3529586525403,23.5521674564954,2875.60283011196,25.1080944364185,11.6695653942507,1254.30211701558,2128.45218872734,484.804319916537,1007.88332750962,3162.98549580305,18.8716245142806,7.97857651599209,3.1409283298871,694.220289984818,1179.5684989691,903.873173640246,619.612594999244,771.901800314233,24.9445664757328,8.23498658356075,163.826014659119,22.3529968729851,10.6199791490062,2358.01312091404,654.338524664238,2.50192436343924,771.092976285268,1861.39625117696,0,0.975221156293746,15.1522326187966,2.26188924499605,1159.00594447462,79.5292450967543,584.766226035832,1253.86690669024
"813","Gene_0649",185.542049593544,0.980441253102303,1.57752893217753,0.621504451109469,0.534267766758752,0.807281010544051,215.526750645214,0,307.092153699887,0,0,871.43019589033,1.20620924081877,0,0,60.587336302075,6.80741638185715,0,7.26521402529871,1523.36437060223,0,0.997322064499012,367.488614596791,619.894276597922,2.22140960257834,415.176194590735,339.184480883207,0,0,676.298273174927,0,762.485560000716,0,0,0,376.289424261262,0,192.230083199257,0,0.975221156293746,0,578.289683637324,0,0,96.8717931885236,0
"814","Gene_1230",202.281234053596,-1.21766229986712,1.95158714911297,-0.623934370761032,0.53267068676824,0.807281010544051,0,0,0,0,0,0,404.080095674289,0.784627951138078,0,0,4.53827758790477,2.00332363601875,0.660474002299883,1.00221340171199,1086.25070704199,0,1.04697610996237,0,0,2.16237601349341,1376.32337912188,0,1.13384393071513,2106.09781874566,0,0,0.707998609933744,0,0,0,0,0,811.459896584104,0,1346.30392787012,0.753963081665351,0,0,944.67675693334,1.2627058476236
"815","Gene_1846",30.9740568770346,-1.37160531051708,2.19960944636346,-0.623567657787935,0.532911556301813,0.807281010544051,196.875397223994,125.283753925272,0,0,0,0,1.20620924081877,0,0,0,0,0,283.34334698665,0,0,0,0,0.766247560689645,0,0,0,0,0,0,0,190.000473420374,0,6.6689034765422,0,0,0,468.203965019972,0.618019723217139,419.345097206311,0.561193800696172,0,9.8753411225568,4.41829139426413,0,0
"816","Gene_0719",141.324365839155,1.38510895564415,2.2453052514386,0.61689115756385,0.537306519586195,0.809890476923841,0,2.02070570847212,340.085525584999,0,0,0,0,338.95927489165,0,0,0,2.00332363601875,0,0,634.841448660401,0,0,0,0,951.445445937101,0,610.633701110121,1.13384393071513,0,913.720093664253,0,0,0.555741956378516,455.392013650331,473.864474435392,0,928.31904040037,0,0,0,0,0,0,0,0
"817","Gene_1543",2.68806157741825,0.292568884730149,0.474506038818812,0.616575682489606,0.537514638218342,0.809890476923841,5.52632693962088,0,6.76787115592037,1.26745623702265,2.0168217021774,0,3.61862772245632,1.56925590227616,0,0.721277813119941,3.40370819092858,2.00332363601875,5.28379201839906,3.00664020513598,3.0194599222849,0,2.09395221992473,5.36373292482751,0,4.32475202698682,2.37399461685534,0.7125247387516,1.13384393071513,1.02937332294509,1.95030969832285,1.24183315961029,4.95599026953621,2.22296782551407,2.29995966490066,3.00230923612709,0.674327045286636,1.90326815048769,1.85405916965142,0.975221156293746,3.36716280417703,3.0158523266614,1.7955165677376,17.6731655770565,2.82837352375251,2.52541169524721
"818","Gene_0113",59.2259165953243,-0.919842038138195,1.50852136302227,-0.609764011757396,0.542018144357458,0.814413060833712,0,4.04141141694425,180.19456952638,436.004945535793,193.951020359393,0,0,109.063285208193,0,186.089675784945,0,380.631490843562,19.8142200689965,0,0,0.997322064499012,0,0,2.22140960257834,0,0,226.345358676758,0,135.877278628752,0,171.372976026219,0,0,0,0,3.37163522643318,0,241.027692054684,69.240702096856,0.561193800696172,0.753963081665351,1.7955165677376,4.41829139426413,0,1.2627058476236
"819","Gene_0266",1817.69847946324,0.146599939495322,0.240039360240088,0.610732920420602,0.541376408118674,0.814413060833712,1970.8263448423,1335.68647330007,1778.25814621808,1583.05284004129,1514.29696138486,683.012856238367,2818.91099579347,2265.22089493563,2359.00264444778,1827.71797844593,1373.96353973817,1003.66514164539,2019.72949903304,2776.13112274222,1802.61757360409,2421.4979726036,1841.6309774238,2552.37062465721,2738.99803997909,3001.37790672885,2641.36576057867,1267.10649374659,2579.49494237692,1508.03191811456,2873.78134047871,680.524571466437,1234.04157711452,1879.51929647214,2136.66252869272,1026.28937388278,1097.80442972664,1923.25246606781,1084.62461424608,1717.36445623329,2074.17228737305,1865.30466404008,1035.11530130073,3061.87593622504,1049.32657731218,304.312109277288
"820","Gene_0736",1334.7181487519,0.143998771124859,0.236541327557294,0.608767916422469,0.542678282476672,0.814413060833712,1307.66711208779,755.743934968575,1285.04953573038,723.717511339935,1488.75055315728,1131.97604837781,2090.36061433894,586.117079500144,2632.65395294296,610.92230771259,1246.89176727683,1360.25674885673,1381.71161281136,2921.45206599046,1482.55482184189,1985.66823041753,1577.79299771329,301.90153891172,1232.88232943098,921.172181748193,1243.37968057798,1140.03958200256,1019.3256937129,1359.80215961047,1335.96214335115,1503.85995628806,2220.28364075222,1107.59371906238,1250.02807787351,807.120799645499,976.425561575048,995.409242705062,1501.78792741765,1350.68130146684,1041.0145002914,1454.39478453246,594.315983921146,2368.20418732557,898.008593791423,2195.84546901745
"821","Gene_1782",199.336966067076,-1.02415393374111,1.68435968001297,-0.608037550348646,0.543162569410623,0.814413060833712,0,2.02070570847212,688.630890114898,3.80236871106796,0,0,242.448057404574,583.76319564673,0.583478269712535,0,896.309823611192,0,1.32094800459977,0,2354.42387440165,0,370.629542926678,0,0,2.16237601349341,0.296749327106918,0,0,0,1.95030969832285,0,312.935385590715,1348.22998617428,43.6992336331126,0,766.372686968261,0,0,1.95044231258749,348.501350232323,0.753963081665351,2.6932748516064,0,0,0
"822","Gene_0237",9.16015452983205,1.4233481283333,2.37036763140877,0.600475685489923,0.54818926053141,0.82095009697587,0.69079086745261,0,803.684699765544,0,0,0,770.767704883197,0,1.16695653942507,0,206.491630249667,0,92.4663603219836,0,0,0,0,0,22.2140960257834,0,690.23893485069,0.237508246250533,0,0,0,0,7.78798470927118,0,0,0,0,0,1.23603944643428,0,0,0,34.1148147870144,0,0,0
"823","Gene_0411",179.656901272833,-1.37193482901389,2.29744663707409,-0.597156341685968,0.550403004438496,0.822264682601685,449.014063844197,0,0,40.5585995847249,0,0,0,0,1597.56350247292,0,2.26913879395238,1730.8716215202,0.660474002299883,0,0,0,826.064150760307,0,697.522615209599,0,1124.38320040811,0,0,0,0.975154849161423,0,0,110.592649319325,0,0,0,0,1.23603944643428,0,0,0,0,0,604.5648407021,0
"824","Gene_1582",730.347898503426,-0.832981933250865,1.39434860056317,-0.59739862249256,0.550241273211991,0.822264682601685,0,2273.29392203114,0,2102.70989722058,2487.74956963582,0,966.173601895838,1162.81862358663,3544.63048850365,1299.74261924213,0,0,1742.99089206939,1.00221340171199,1355.73750510592,1.99464412899802,0,0,4.44281920515668,8.64950405397364,0.296749327106918,0,3.40153179214539,831.733644939636,2680.70068034475,0,2.12399582980123,1355.4546316072,1.14997983245033,1853.42556843579,967.322146463679,694.217057890385,2687.14975654812,1177.09193564655,0,0,5.3865497032128,0,0,2.52541169524721
"825","Gene_1197",383.721338858585,0.875790324892376,1.47915959644297,0.592086430023131,0.553792713356206,0.825325460219721,0,2.02070570847212,0.845983894490047,1086.20999512841,0,897.926384278887,0,1543.3631798886,2.91739134856268,990.314437413679,0,526.874116272931,0.660474002299883,0,295.90707238392,0,0,0.766247560689645,4.44281920515668,0,0.296749327106918,0.237508246250533,2203.05875737949,0,703.086646245386,0,922.522188743668,1.66722586913555,1982.56523114437,207.659722165457,0.337163522643318,0,0,0,883.880236096471,0.753963081665351,1827.83586595688,8.83658278852826,0,1253.86690669024
"826","Gene_1219",0.864384239249718,-1.03654549933822,1.74898529790315,-0.592655353124428,0.553411826532676,0.825325460219721,0,0,0,0,0,0,0,0,0,0,5.67284698488096,0,0,0,3.0194599222849,0,0,0.766247560689645,0,0,0.296749327106918,0,0,0,8.77639364245281,0,0,3.3344517382711,0,0,3.03447170378986,0,0,8.77699040664371,0,0,0.8977582838688,0,0,0
"827","Gene_0186",1.94346980446273,0.779024479188737,1.3183228793504,0.590920852084884,0.554573453724171,0.825489627006595,8.98028127688394,0,1.69196778898009,0,0,0,8.44346468573142,0,0.583478269712535,0.721277813119941,4.53827758790477,0,1.32094800459977,0,0,0,0,8.42872316758609,0,0,0,0,20.4091907528723,3.08811996883528,8.77639364245281,2.48366631922057,0,0,1.14997983245033,6.50500334494203,0,0,0.618019723217139,0,0,0,0,0,0,0
"828","Gene_0148",435.235223153072,0.70850548240252,1.20603308284838,0.587467700910151,0.556889636727115,0.825941135916962,1432.00946822926,0,0.845983894490047,523.459425890356,644.710670796042,1.47201046603096,470.421603919322,1628.10299861151,1133.69827805146,356.311239681251,5.67284698488096,0,0,0,0,0.997322064499012,0,1248.98352392412,639.765965542562,2.16237601349341,1.18699730842767,0.475016492501067,0,570.272820911582,675.782310468866,1112.68251101082,0,360.676529689657,1.14997983245033,285.219377432073,2.36014465850322,0.951634075243845,0.618019723217139,2.92566346888124,421.456544322825,0,1123.09561311987,3030.94789646519,776.388532270065,954.605620803444
"829","Gene_0315",31.8730436928484,-1.17082237622857,1.99080215181975,-0.588115888441421,0.556454509226264,0.825941135916962,0,0,0,0,0,0,0,194.587731882243,0,0,0,0,0,0,153.237591055959,0,1.04697610996237,136.392065802757,211.033912244942,0,29.6749327106918,0,0,0,38.0310391172955,0,83.5438359721818,133.933811487222,0,0,4.04596227171981,0,0,0,5.05074420626555,0,280.100584567066,0,4.24256028562877,0
"830","Gene_0655",258.90727908744,-0.84883152361823,1.44319306415859,-0.588162141780467,0.556423465753986,0.825941135916962,752.271254655893,252.588213559016,0,797.229973087249,3.6975064539919,340.034417653152,0,0,0,0,2.26913879395238,0,838.141508918551,2.00442680342399,1417.63643351276,1.99464412899802,0,920.263320388263,970.755996326734,2160.21363747992,0.593498654213835,194.994270171688,0,1.02937332294509,0.975154849161423,0,112.571778979465,0.555741956378516,1.14997983245033,5.00384872687848,1394.17116613012,1.90326815048769,0,0,0,0.753963081665351,0,8.83658278852826,174.652065091718,0
"831","Gene_0221",551.475489424927,-0.64947687105084,1.10965365958623,-0.585296921647625,0.558348084383875,0.826382708590361,514.639196252195,854.758514683709,675.095147803057,451.214420380064,735.803784344388,2.94402093206193,1056.63929495725,0,2269.73046918176,604.43080739451,1384.17466431095,2.00332363601875,468.276067630617,2.00442680342399,2.26459494171368,1310.4811927517,1237.52576197552,2007.56860900687,6.66422880773502,2289.95619828952,0,728.912807742887,0,0,0.975154849161423,485.556765407622,0.707998609933744,1067.02455624675,0,0,641.622183590234,85.647066771946,0,1337.02820527873,0.561193800696172,1003.52486169658,0.8977582838688,0,632.141482558687,198.244818076906
"832","Gene_1086",3.11004846276487,-0.642762294859848,1.09868944251,-0.585026368681066,0.55852998663459,0.826382708590361,0,0,0,0,8.4034237590725,2.94402093206193,2.41241848163755,0,116.112175672795,3.6063890655997,5.67284698488096,4.00664727203749,31.0422781080945,0,22.6459494171368,0.997322064499012,0,0,2.22140960257834,2.16237601349341,0.593498654213835,0.475016492501067,1.13384393071513,0,0.975154849161423,9.93466527688229,0,5.55741956378516,0,0,0,0,0,0,0,1.5079261633307,0,0,16.263147761577,1.2627058476236
"833","Gene_0365",1.55341433274965,-0.527125354740033,0.902755479253579,-0.58390712308484,0.559282800560566,0.826503154249769,0.69079086745261,4.04141141694425,0,1.26745623702265,0,0,0,0,1863.62959346184,598.660584889551,10.2111245727857,0,3.9628440137993,0,1.50972996114245,0,2.09395221992473,0.766247560689645,6.66422880773502,0,121.963973440943,1.90006597000427,0,5.14686661472547,0.975154849161423,208.627970814528,0.707998609933744,489.608663569473,0,0,0,0,0,0,0,2.26188924499605,0.8977582838688,4.41829139426413,9.19221395219567,0
"834","Gene_0799",104.772193417337,-0.96314406028122,1.6542241669305,-0.582233097264191,0.560409682631833,0.827175442829479,0.69079086745261,2.02070570847212,177.65661784291,200.258085449579,0,347.394469983307,0,0,0,0,0,0,1.32094800459977,0,0,0,479.515058362764,19.9224365779308,4.44281920515668,2.16237601349341,0,0,1.13384393071513,0,1071.6951792284,180.065808143491,0.707998609933744,664.111637872327,0,597.959922861978,217.47047210494,43.7751674612169,0,0,0,0,174.165107070547,4.41829139426413,0,0
"835","Gene_1416",127.88411250578,0.991070631234363,1.70734868876135,0.580473477830337,0.561595367190441,0.827932810792135,0,84.8696397558292,0.845983894490047,307.991865596505,463.196717600076,0,1.20620924081877,1.56925590227616,0,357.753795307491,1925.3642666686,0,0,0,0.754864980571226,0,1.04697610996237,196.159375536549,295.447477142919,0,21.3659515516981,0,1.13384393071513,809.087431834844,0,0,0,0,0,88.5681224657491,0,0,0,0.975221156293746,0.561193800696172,555.670791187364,1.7955165677376,0,0,0
"836","Gene_1615",838.10374761276,0.44953643424442,0.775801537047363,0.579447723132025,0.562287110800234,0.827961044730966,739.146228174293,499.114309992615,667.481292752647,690.763649177346,1533.45676755555,1472.01046603096,694.776522711614,547.670309894378,0,2.16383343935982,2236.23628144007,1462.42625429369,1291.88714849857,0,2695.62284561985,0.997322064499012,7.32883276973656,624.49176196206,868.571154608131,2132.1027493045,1258.21714693333,288.572519194398,2646.39173428911,156.464745087654,132.621059485954,507.909762280607,1084.6538704185,303.43510818267,1001.63243406424,760.585006485529,1973.41809803134,668.047120821179,380.700149501758,6.82654809405622,546.602761878072,2443.5943476774,1190.42748441003,4.41829139426413,2.12128014281439,1.2627058476236
"837","Gene_0557",445.825653452503,-0.580297707859818,1.00658847185652,-0.576499457409375,0.564277636505776,0.829899367429643,329.507243774895,20.2070570847212,1.69196778898009,2259.87447061139,0,2.94402093206193,1183.29126524322,0,3.50086961827521,0.721277813119941,712.509581301048,598.993767169605,1205.36505419729,0,479.339262662728,443.80831870206,1013.47287444357,1409.12926410826,1441.69483207334,983.881086139502,300.903817686414,3.562623693758,0,468.364861940018,28.2794906256813,1053.07451934952,289.571431462901,516.84001943202,448.492134655629,8.00615796300557,482.818164425231,827.921645462145,361.541538082026,374.484924016798,562.316188297564,0,8.0798245548192,8.83658278852826,0,0
"838","Gene_1666",292.858476346096,0.910844270129589,1.58992571669796,0.572884796165996,0.566722699543917,0.831676012324772,0.69079086745261,2.02070570847212,0.845983894490047,826.38146653877,0,0,1.20620924081877,0,0.583478269712535,2.16383343935982,1.13456939697619,0,512.527825784709,0,695.98551208667,0,1346.4112774116,0,2.22140960257834,8.64950405397364,0.296749327106918,740.550711809163,562.386589634704,0,2.92546454748427,1.24183315961029,831.898366672149,0,0,0,1180.07232925161,1450.76614770924,0,0,0,0,0.8977582838688,2518.42609473055,0,1024.05444242274
"839","Gene_1831",96.4331634516323,1.49105341341683,2.60347688118872,0.572716210460845,0.566836859740442,0.831676012324772,464.902253795607,0,0.845983894490047,0,0,0,0,0,0,470.273134154201,1307.02394531657,0,289.948087009649,0,0,0,0,0.766247560689645,0,0,911.317183545344,0,0,0,0,0,359.663293846342,0,0,0,0,0,0,0,0,0,51.1722221805216,0,1.41418676187626,0
"840","Gene_0176",156.078929514393,-1.16024136309896,2.03051579145508,-0.571402285065475,0.56772698049089,0.83199037260034,0.69079086745261,0,0.845983894490047,0,0,1.47201046603096,638.084688393131,0.784627951138078,0,677.279866519624,2.26913879395238,911.51225438853,855.974306980648,0,0,0,0,0,0,0,0.593498654213835,0,1089.62401741724,0,0,0,0.707998609933744,0,0,0,0,0,147.706713848896,0,1116.77566338538,0,0,13.2548741827924,785.580746222261,0
"841","Gene_1436",286.694826148799,-0.836276061977781,1.46924828081947,-0.569186347123954,0.569229684968235,0.833200644703801,699.080357862042,198.029159430268,0.845983894490047,1851.7535622901,0,0,48.248369632751,10.200163364795,0,0,5.67284698488096,0,1614.19846162091,1932.26743850072,4.52918988342735,0,1.04697610996237,2676.50272948893,364.311174822848,0,472.128179427106,13.5379700362804,0,514.686661472547,0,6.20916579805143,0.707998609933744,54.4627117250946,0,0,3.03447170378986,0,984.505419084903,0.975221156293746,0.561193800696172,0.753963081665351,0,8.83658278852826,0.707093380938128,0
"842","Gene_0933",41.1132529413065,-1.4093985050334,2.48329347036544,-0.567552132622485,0.570339117927489,0.833833080960498,0.69079086745261,0,181.88653731536,0,0,117.760837282477,0,0,0,458.732689144282,2068.3200106876,4.00664727203749,0,1.00221340171199,0,0,150.764559834581,0,0,0,0,0,0,0,0,8.692832117272,0,0,242.64574464702,0,0,0,478.347265770066,0,0,0,0,0,0,0
"843","Gene_0215",80.9159069457069,-0.978322030493583,1.74019505128738,-0.562191019776679,0.573985879222023,0.835196947189492,0,0,0,0,0,0,103.733994710415,0.784627951138078,178.544350532036,2.16383343935982,1.13456939697619,0,310.422781080945,0,0,0,411.46161121521,954.744460619297,0,0,0.890247981320753,0,0,0,0.975154849161423,6.20916579805143,0,0,612.939250696027,0.500384872687848,0,0,608.749427368882,0.975221156293746,26.9373024334163,1.5079261633307,0,13.2548741827924,0.707093380938128,0
"844","Gene_0280",290.899515663426,0.665833232502666,1.18309229298329,0.562790609364632,0.573577475548989,0.835196947189492,1874.11562339893,0,187.80842457679,904.963753234174,0,133.952952408818,246.06668512703,696.749620610613,1.16695653942507,1.44255562623988,3.40370819092858,0,0.660474002299883,989.184627489737,1.50972996114245,0.997322064499012,2.09395221992473,58.234814612413,2.22140960257834,0,1391.45759480434,0.7125247387516,277.791763025206,1.02937332294509,2.92546454748427,489.282264886453,1200.76564244763,1.66722586913555,0,716.551137688998,0,472.962135396191,820.112172709144,1.95044231258749,1.12238760139234,0.753963081665351,1148.2328450682,0,2.82837352375251,1.2627058476236
"845","Gene_0881",192.757344375877,-1.01987029003951,1.81035250452189,-0.563354533159748,0.573193490965208,0.835196947189492,384.079722303651,0,0.845983894490047,0,0,216.385538506552,0,179.67980081062,0,0,7.94198577883334,0,780.019796716162,0,1.50972996114245,0,0,2366.17246740962,724.179530440539,0,1285.51808502717,0,0,511.598541503712,0,0,0,952.541713232777,0,0,0.337163522643318,0,0,1.95044231258749,1.12238760139234,0.753963081665351,289.975925689622,4.41829139426413,0,1.2627058476236
"846","Gene_1539",291.476358204114,-0.630867040539727,1.11944059347314,-0.563555622529659,0.573056595546188,0.835196947189492,218.980704982478,4.04141141694425,812.990522604935,0,0.3361369503629,705.093013228831,1.20620924081877,1.56925590227616,1.16695653942507,56.9809472364753,54.4593310548572,831.37930894778,0,1093.41482126778,0.754864980571226,0.997322064499012,850.144601289441,1065.08410935861,222.140960257834,573.029643575754,464.412696922326,0,1.13384393071513,555.861594390351,1766.9805866805,2.48366631922057,0.707998609933744,471.82492096536,558.890198570861,1.50115461806354,593.070636329596,0,1.23603944643428,718.737992188491,1.12238760139234,11.3094462249803,0,0,2.12128014281439,13.8897643238596
"847","Gene_0740",667.191714320555,0.600663014087588,1.07427660705657,0.559132545698223,0.576071264632293,0.836269852037391,649.343415405454,0,437.373673451354,0,212.438552629353,0,1574.1030592685,1824.25998639603,0,478.928467911641,3.40370819092858,775.286247139255,396.28440137993,0,1243.26262300081,3411.83878265112,2231.1060903298,1.53249512137929,386.525270848631,1654.21765032246,1146.04590128692,1.18754123125267,2455.90595392897,953.199697047157,122.869510994339,3.72549947883086,746.9385334801,1.11148391275703,4.59991932980132,2.50192436343924,353.68453525284,1206.67200740919,3.70811833930283,4.87610578146873,0.561193800696172,1647.40933343879,4.488791419344,4.41829139426413,0,2743.85980688609
"848","Gene_1443",121.212652804861,-0.986017580941861,1.76352656500438,-0.559116942442776,0.576081912695132,0.836269852037391,96.0199305759128,260.671036392904,0,0,0,210.497496642428,0,0.784627951138078,0,0,0,0,298.534249039547,0,0.754864980571226,0,0,315.693995004134,233.248008270726,0,0,0.237508246250533,1.13384393071513,147.200385181148,1214.06778720597,304.24912410452,0,812.494740225391,0,196.651254966324,0,444.888930176497,0,0,0,0.753963081665351,310.624366218605,0,0,0
"849","Gene_1828",1.68871299031281,-0.838962807542466,1.503435875159,-0.558030323344344,0.576823677910761,0.836360362200409,1.38158173490522,0,0,0,0,0,0,0.784627951138078,0,14.4255562623988,0,0,0.660474002299883,0,0,0,0,0.766247560689645,4.44281920515668,0,126.415213347547,0,0,1.02937332294509,0,0,0.707998609933744,0,12.6497781569536,0.500384872687848,0,0,0,0,7.29551940905024,15.8332247149724,0,0,7.07093380938128,0
"850","Gene_1799",3.66196081604831,1.70362787261548,3.05938898005493,0.556852326958729,0.57762832878599,0.836541732630063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871.659484372136,0,0,0,598.978155737675,0,0.237508246250533,0,0,3.90061939664569,3.72549947883086,0,0,0,0,0,85.647066771946,0,0,0,392.060802465983,52.9677387482592,0,0,0
"851","Gene_0543",242.340473702162,1.34976184455376,2.46056294360004,0.54855814522628,0.58330871593527,0.840948110571689,1039.64025551618,0,0,1171.12956300893,0,0,0,0,0,0,0,0,486.108865692714,4338.58181601122,0,0.997322064499012,0,0.766247560689645,650.873013555454,0,7.41873317767294,0,0,640.270206871848,0,0,0,0,0,0,362.113623318923,0,0,0,0,0,0,0,0.707093380938128,995.012207927399
"852","Gene_0639",593.736180912805,-0.634622245785566,1.15928570440462,-0.547425232084176,0.58408662432071,0.840948110571689,802.698987979933,6.06211712541637,1.69196778898009,3346.0844657398,249.077480218909,1.47201046603096,3.61862772245632,638.687152226395,2765.68699843742,735.70336938234,36.3062207032381,1005.66846528141,1354.63217871706,0,6.0389198445698,2043.51291015847,4.18790443984946,1124.8514190924,2.22140960257834,0,0.296749327106918,1222.21743520524,682.574046290507,1274.36417380603,1829.39049702683,2.48366631922057,0,126.153424097923,2454.05696244901,0.500384872687848,0,1547.83282338411,0,0,2.80596900348086,0,407.582260876435,4.41829139426413,61.5171241416172,5.05082339049441
"853","Gene_1310",3.4571401630203,0.434268819242485,0.791097335462122,0.548944864020817,0.583043288275435,0.840948110571689,0,4.04141141694425,0,545.006181919741,0.3361369503629,0,2.41241848163755,0.784627951138078,0.583478269712535,7.93405594431935,0,6.00997090805624,0,40.0885360684797,0,0,1.04697610996237,1.53249512137929,0,2.16237601349341,0.593498654213835,0.950032985002133,0,5.14686661472547,923.471642155867,32.2876621498674,7.07998609933744,1.11148391275703,11.4997983245033,0,13.823704428376,1.42745111286577,7.41623667860567,9.75221156293746,0.561193800696172,2.26188924499605,7.1820662709504,4.41829139426413,0.707093380938128,0
"854","Gene_1315",91.9962099300721,-0.89698161092488,1.63453021230703,-0.548770285291242,0.583163104863421,0.840948110571689,64.9343415405454,442.534550155395,0,1.26745623702265,0,1.47201046603096,647.734362319682,0,0,423.390076301405,1.13456939697619,390.648109023656,124.829586434678,0,0.754864980571226,0.997322064499012,0,0,0,739.532596614747,0,4.51265667876013,1.13384393071513,0,0,1.24183315961029,426.215163180114,390.686595334097,0,0,0,0.475817037621922,0,0,1.68358140208852,0,0,13.2548741827924,1.41418676187626,0
"855","Gene_1518",12.5594534765793,1.6886746761499,3.08316038882101,0.547708994404809,0.583891735204533,0.840948110571689,0,0,0,0,0,0,0,0.784627951138078,0,32.4575015903973,0,2.00332363601875,503.281189752511,0,0,0,0,0,0,304.895017902571,0,189.531580507926,0,0,0,0,0,3.3344517382711,0,362.77903269869,0,0,0,0,0,0,158.903216244778,578.796172648601,0,0
"856","Gene_1947",208.672072457954,-0.907762986100972,1.66353318726542,-0.545683724887503,0.585283361220846,0.841686702877174,120.197610936754,0,0.845983894490047,1635.01854575922,0,569.668050353983,314.8206118537,775.212415724421,0,41.8341131609566,2.26913879395238,2.00332363601875,888.337533093342,0,0,0.997322064499012,0,871.989724064815,1039.61969400666,4.32475202698682,918.142418068803,0,0,44.263052886639,0,2.48366631922057,0,0,0,1.50115461806354,37.7623145360516,0,0,1074.69371423571,0,0,0.8977582838688,0,0,0
"857","Gene_1194",2.76719479715255,-1.68639796306644,3.10775701271307,-0.542641511600747,0.587376651666251,0.842728039861486,976.778286577991,0,0,1.26745623702265,0,0,0,12.5540472182092,0,0,1.13456939697619,0,2061.33936117793,0,0,0,0,0,1257.31783505934,0,239.773456302389,0,0,95.7317190338938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"858","Gene_1697",215.52611843732,0.936564489868029,1.72471033229579,0.543027123065559,0.587111127889939,0.842728039861486,91.8751853711972,0,0,0,0.3361369503629,1.47201046603096,1.20620924081877,0,0.583478269712535,0,2449.5353280716,0,0.660474002299883,0,0.754864980571226,0,723.460491983995,934.822024041366,11.1070480128917,0,951.081593377671,849.091980345656,3.40153179214539,0,2.92546454748427,0,525.334968570838,0.555741956378516,1.14997983245033,729.060759506195,0,0,0,0,0,1339.03843303766,3.5910331354752,0,0,0
"859","Gene_0570",67.8172761587855,1.22903707452683,2.28374067901155,0.538168403191375,0.590460791692241,0.843221849852841,494.606261096069,0,0,0,0,0,1.20620924081877,392.313975569039,0,0,0,0,361.939753260336,0,0,0,0,18.3899414565515,0,2.16237601349341,0,0.237508246250533,0,2.05874664589019,0,291.830792508417,395.771222952963,0,0,575.442603591025,0,0,0,0,0,0,0,176.731655770565,0,0
